date,intraday_return,intraday_range,upper_shadow,lower_shadow,close_to_close_return,open_to_open_return,overnight_gap,deviation_ma5,deviation_ma10,deviation_ma20,deviation_ma60,volatility_5d,volatility_10d,volatility_20d,volatility_60d,realized_vol_5d,realized_vol_10d,realized_vol_20d,realized_vol_60d,pctrank_20d,pctrank_60d,zscore_20d,zscore_60d,rsi_6,rsi_14,activity_proxy,weekday,month,intraday_return_lag1,intraday_return_lag2,intraday_return_lag3,intraday_return_lag4,intraday_return_lag5,close_to_close_return_lag1,close_to_close_return_lag2,close_to_close_return_lag3,close_to_close_return_lag4,close_to_close_return_lag5,overnight_gap_lag1,overnight_gap_lag2,overnight_gap_lag3,overnight_gap_lag4,overnight_gap_lag5,intraday_range_lag1,intraday_range_lag2,intraday_range_lag3,intraday_range_lag4,intraday_range_lag5,zscore_20d_lag1,zscore_20d_lag2,zscore_20d_lag3,zscore_20d_lag4,zscore_20d_lag5,intraday_return_mean_3d,intraday_return_std_3d,win_rate_3d,intraday_return_mean_5d,intraday_return_std_5d,win_rate_5d,intraday_return_mean_10d,intraday_return_std_10d,win_rate_10d,streak
2022-10-17 15:00:00,-0.053654414871145036,0.07942543303760044,0.021123785382340513,0.004647232784114889,-0.011910013233348171,-0.009208874005860124,0.044111160123511246,-0.03870912368037083,-0.05429367558895556,,,0.018052832650366883,0.03685477444805904,,,0.056357616525889755,0.08305884278487205,,,,,,,36.44859813084113,51.36314067611777,1.7791297000422497,0,10,-0.05106739221431556,-0.013283520132835213,-0.023064250411861706,-0.029578606158833082,-0.0040832993058390315,-0.046276819520403745,0.002107925801011934,-0.009603340292275608,-0.018040180401804107,0.04813064030941128,0.005048380311316828,0.015598650927487395,0.013778705636743292,0.011890118901188977,0.05242801890846579,0.05734616994558397,0.03196347031963469,0.07537067545304785,0.03768233387358184,0.06410779910167416,,,,,,-0.039335109072765266,0.022598387913257263,0.0,-0.03412963675779812,0.017648085966467605,0.0,-0.024186882668021263,0.029814163507175615,0.1,-8
2022-10-18 15:00:00,-0.055384615384615456,0.07208791208791211,0.00967032967032962,0.007032967032967039,-0.04062500000000002,-0.038867765103506646,0.015625000000000066,-0.05786935554581325,-0.08494783904619975,,,0.021036898522190667,0.03794538444271949,,,0.0632387321687558,0.062237955510563506,,,,,,,1.6666666666666856,46.08433734939759,1.549169230769231,1,10,-0.053654414871145036,-0.05106739221431556,-0.013283520132835213,-0.023064250411861706,-0.029578606158833082,-0.011910013233348171,-0.046276819520403745,0.002107925801011934,-0.009603340292275608,-0.018040180401804107,0.044111160123511246,0.005048380311316828,0.015598650927487395,0.013778705636743292,0.011890118901188977,0.07942543303760044,0.05734616994558397,0.03196347031963469,0.07537067545304785,0.03768233387358184,,,,,,-0.05336880749002535,0.0021727362144669245,0.0,-0.0392908386029546,0.019644922802093394,0.0,-0.026592615434842242,0.031383641796396834,0.1,-9
2022-10-19 15:00:00,-0.014835419564209563,0.20908669448307843,0.15716272600834494,0.037088548910523905,-0.011167985109353129,-0.051868131868131884,0.003722661703117815,-0.04776841727908223,-0.08028565245617833,,,0.020830754236925042,0.027615727188355445,,,0.08998193597476192,0.07779545439030947,,,,,,,1.7857142857143202,44.94602551521099,4.443092257765416,2,10,-0.055384615384615456,-0.053654414871145036,-0.05106739221431556,-0.013283520132835213,-0.023064250411861706,-0.04062500000000002,-0.011910013233348171,-0.046276819520403745,0.002107925801011934,-0.009603340292275608,0.015625000000000066,0.044111160123511246,0.005048380311316828,0.015598650927487395,0.013778705636743292,0.07208791208791211,0.07942543303760044,0.05734616994558397,0.03196347031963469,0.07537067545304785,,,,,,-0.04129148327332335,0.022927949727128222,0.0,-0.037645072433424166,0.021592328453725638,0.0,-0.03280023765882172,0.018755470430889393,0.0,-10
2022-10-20 15:00:00,0.02409638554216882,0.05282669138090828,0.021779425393883174,0.006950880444856283,0.040000000000000036,0.00046360686138147145,0.015529411764705802,0.005368028386862074,-0.03497663857473466,,,0.03420187120215287,0.03162291816905479,,,0.09415458018701664,0.0776381235284003,,,,,,,26.315789473684262,47.86245353159853,1.1674698795180731,3,10,-0.014835419564209563,-0.055384615384615456,-0.053654414871145036,-0.05106739221431556,-0.013283520132835213,-0.011167985109353129,-0.04062500000000002,-0.011910013233348171,-0.046276819520403745,0.002107925801011934,0.003722661703117815,0.015625000000000066,0.044111160123511246,0.005048380311316828,0.015598650927487395,0.20908669448307843,0.07208791208791211,0.07942543303760044,0.05734616994558397,0.03196347031963469,,,,,,-0.015374549802218728,0.03974324311302518,0.3333333333333333,-0.03016909129842336,0.034655394691943064,0.2,-0.026950599104604837,0.025945226107091962,0.1,1
2022-10-21 15:00:00,0.028893905191873615,0.054627539503386044,0.02573363431151243,0.0,0.031221719457013464,0.02641334569045406,0.0022624434389138985,0.03562664727801504,-0.002756749660875983,-0.010850694444444444,,0.03346809101231634,0.03222464970187707,,,0.09361085409857706,0.07345247191864078,0.11544760106906335,,0.5,,-0.24564542253266633,,37.93103448275861,43.16109422492401,1.2449616252821678,4,10,0.02409638554216882,-0.014835419564209563,-0.055384615384615456,-0.053654414871145036,-0.05106739221431556,0.040000000000000036,-0.011167985109353129,-0.04062500000000002,-0.011910013233348171,-0.046276819520403745,0.015529411764705802,0.003722661703117815,0.015625000000000066,0.044111160123511246,0.005048380311316828,0.05282669138090828,0.20908669448307843,0.07208791208791211,0.07942543303760044,0.05734616994558397,,,,,,0.012718290389944292,0.023982477934432773,0.6666666666666666,-0.014176831817185523,0.04054911306577144,0.4,-0.01919612273096122,0.030008852734183276,0.2,2
2022-10-24 15:00:00,0.1226215644820297,0.19746300211416498,0.04735729386892182,0.02748414376321347,0.16498464238701183,0.06772009029345383,0.03773584905660375,0.1626379400945876,0.1508951406649617,0.1433123761949875,,0.07868955426562116,0.06079243723800237,0.050778797762322796,,0.11721836791388998,0.08678799221988986,0.12134521600657591,,1.0,,2.592071773370319,,78.86904761904759,61.73979984603541,5.242642706131081,0,10,0.028893905191873615,0.02409638554216882,-0.014835419564209563,-0.055384615384615456,-0.053654414871145036,0.031221719457013464,0.040000000000000036,-0.011167985109353129,-0.04062500000000002,-0.011910013233348171,0.0022624434389138985,0.015529411764705802,0.003722661703117815,0.015625000000000066,0.044111160123511246,0.054627539503386044,0.05282669138090828,0.20908669448307843,0.07208791208791211,0.07942543303760044,-0.24564542253266633,,,,,0.05853728507202405,0.05555042933517331,1.0,0.02107836405344942,0.06617703485453537,0.6,-0.006525636352174348,0.05414304911334384,0.3,3
2022-10-25 15:00:00,-0.03932584269662924,0.1569288389513109,0.08277153558052437,0.034831460674157294,-0.033898305084745894,0.12896405919661746,0.00564971751412424,0.08374176102754771,0.10374800981109332,0.0962943967175279,,0.07707405784434879,0.06180555235745123,0.05081040797768363,,0.13418655328656973,0.09871264272766277,0.09184409697853167,,0.95,,1.6493258831175908,,72.10884353741496,52.43111831442463,4.025224719101124,1,10,0.1226215644820297,0.028893905191873615,0.02409638554216882,-0.014835419564209563,-0.055384615384615456,0.16498464238701183,0.031221719457013464,0.040000000000000036,-0.011167985109353129,-0.04062500000000002,0.03773584905660375,0.0022624434389138985,0.015529411764705802,0.003722661703117815,0.015625000000000066,0.19746300211416498,0.054627539503386044,0.05282669138090828,0.20908669448307843,0.07208791208791211,2.592071773370319,-0.24564542253266633,,,,0.03739654232575803,0.08130782128212188,0.6666666666666666,0.024290118591046666,0.061782084581747866,0.6,-0.007500360005953964,0.05468916321958877,0.3,-1
2022-10-26 15:00:00,-0.059546676911256265,0.10065309258547833,0.0026892047637341637,0.038417210910487894,-0.04561403508771922,-0.025093632958801404,0.014814814814814916,0.006827342271942106,0.04996783186789616,0.04136977560353079,,0.08383594096284623,0.06398702433375095,0.05223593922911576,,0.11249983290704971,0.10124088444090582,0.09352119605225004,,0.85,,0.7153791979239718,,69.64520367936927,51.34920634920635,2.4639877064925098,2,10,-0.03932584269662924,0.1226215644820297,0.028893905191873615,0.02409638554216882,-0.014835419564209563,-0.033898305084745894,0.16498464238701183,0.031221719457013464,0.040000000000000036,-0.011167985109353129,0.00564971751412424,0.03773584905660375,0.0022624434389138985,0.015529411764705802,0.003722661703117815,0.1569288389513109,0.19746300211416498,0.054627539503386044,0.05282669138090828,0.20908669448307843,1.6493258831175908,2.592071773370319,-0.24564542253266633,,,0.007916348291381397,0.09985081622145801,0.3333333333333333,0.015347867121637326,0.07135489671093144,0.6,-0.01114860265589342,0.057010358549459204,0.3,-2
2022-10-27 15:00:00,-0.020075282308657485,0.07528230865746552,0.04224173985780015,0.012965286491007894,-0.04289215686274517,-0.08144448713023433,-0.023284313725490207,-0.046786004882017986,0.006400068725570247,-0.005728835136855422,,0.08968675674885261,0.06576156133810061,0.05336396906199316,,0.11699095636236116,0.10557276827468891,0.09390366897304601,,0.45,,-0.10159993596660581,,62.94536817102137,50.62597809076683,1.763864491844417,3,10,-0.059546676911256265,-0.03932584269662924,0.1226215644820297,0.028893905191873615,0.02409638554216882,-0.04561403508771922,-0.033898305084745894,0.16498464238701183,0.031221719457013464,0.040000000000000036,0.014814814814814916,0.00564971751412424,0.03773584905660375,0.0022624434389138985,0.015529411764705802,0.10065309258547833,0.1569288389513109,0.19746300211416498,0.054627539503386044,0.05282669138090828,0.7153791979239718,1.6493258831175908,2.592071773370319,-0.24564542253266633,,-0.03964926730551433,0.019737684782586373,0.0,0.006513533551472067,0.07272228137127686,0.4,-0.011827778873475647,0.05707903270523297,0.3,-3
2022-10-28 15:00:00,0.06112984822934245,0.08979763912310298,0.02866779089376053,0.0,0.07426376440460958,-0.007946465913843626,0.012377294067434876,0.0045498084291188045,0.0696527984361057,0.062227005127555975,,0.09364028444347709,0.0672884864130385,0.05563220309937585,,0.12402497628630456,0.1088179151924408,0.09464079154730272,,0.9,,1.089967735911416,,66.48764769065521,52.91044776119403,2.2602065767285024,4,10,-0.020075282308657485,-0.059546676911256265,-0.03932584269662924,0.1226215644820297,0.028893905191873615,-0.04289215686274517,-0.04561403508771922,-0.033898305084745894,0.16498464238701183,0.031221719457013464,-0.023284313725490207,0.014814814814814916,0.00564971751412424,0.03773584905660375,0.0022624434389138985,0.07528230865746552,0.10065309258547833,0.1569288389513109,0.19746300211416498,0.054627539503386044,-0.10159993596660581,0.7153791979239718,1.6493258831175908,2.592071773370319,-0.24564542253266633,-0.006164036996857099,0.061529244994524404,0.3333333333333333,0.012960722158965834,0.07653161180339033,0.4,-0.0006080548291098456,0.05948518937246624,0.4,1
2022-10-31 15:00:00,0.009815024537561404,0.07776519441298599,0.024537561343903308,0.04341260853152128,0.06277314263011524,0.11677908937605386,0.05244338498212144,0.06590691743704176,0.11616456646916459,0.12272307563166286,,0.060171058366265046,0.06842105469347454,0.05522053100302131,,0.10008541474606873,0.10865189132997936,0.0958553670574257,,1.0,,1.931064917007249,,69.41176470588235,59.62861072902339,2.0802189505473754,0,10,0.06112984822934245,-0.020075282308657485,-0.059546676911256265,-0.03932584269662924,0.1226215644820297,0.07426376440460958,-0.04289215686274517,-0.04561403508771922,-0.033898305084745894,0.16498464238701183,0.012377294067434876,-0.023284313725490207,0.014814814814814916,0.00564971751412424,0.03773584905660375,0.08979763912310298,0.07528230865746552,0.10065309258547833,0.1569288389513109,0.19746300211416498,1.089967735911416,-0.10159993596660581,0.7153791979239718,1.6493258831175908,2.592071773370319,0.01695653015274879,0.041070903730770526,0.6666666666666666,-0.009600585829927824,0.04708418631709637,0.4,0.005738889111760798,0.0565078923573146,0.5,2
2022-11-01 15:00:00,-0.10289147577919634,0.1393165602703718,0.03342095381149082,0.0030041306796846357,-0.10691588785046724,0.005285013212533052,-0.004485981308411252,-0.03451341739411572,-0.013054614558373914,0.001866180201715329,,0.07766143324004504,0.07754075572243789,0.060433192928032536,,0.0965629590098809,0.11537475614822534,0.08880635582939442,,0.55,,0.029425744070820454,,35.6989247311828,50.49504950495051,3.328272624859182,1,11,0.009815024537561404,0.06112984822934245,-0.020075282308657485,-0.059546676911256265,-0.03932584269662924,0.06277314263011524,0.07426376440460958,-0.04289215686274517,-0.04561403508771922,-0.033898305084745894,0.05244338498212144,0.012377294067434876,-0.023284313725490207,0.014814814814814916,0.00564971751412424,0.07776519441298599,0.08979763912310298,0.07528230865746552,0.10065309258547833,0.1569288389513109,1.931064917007249,1.089967735911416,-0.10159993596660581,0.7153791979239718,1.6493258831175908,-0.010648867670764164,0.08390367599583462,0.6666666666666666,-0.022313712446441245,0.06300627689855555,0.4,0.0009882030723027096,0.06375043379718345,0.5,-1
2022-11-02 15:00:00,-0.05553270259152603,0.06417112299465236,0.0008227067050596287,0.007815713698066691,-0.03892842193386348,-0.08711978971085244,0.0175805776475512,-0.06055646481178411,-0.05812856381014897,-0.0328966766353565,,0.07698566664619276,0.07899635711458235,0.05917503334855596,,0.08926656509171571,0.10088319899938272,0.0893393266948461,,0.35,,-0.5217798861355399,,35.58413719185425,47.75623268698061,1.4733689839572182,2,11,-0.10289147577919634,0.009815024537561404,0.06112984822934245,-0.020075282308657485,-0.059546676911256265,-0.10691588785046724,0.06277314263011524,0.07426376440460958,-0.04289215686274517,-0.04561403508771922,-0.004485981308411252,0.05244338498212144,0.012377294067434876,-0.023284313725490207,0.014814814814814916,0.1393165602703718,0.07776519441298599,0.08979763912310298,0.07528230865746552,0.10065309258547833,0.029425744070820454,1.931064917007249,1.089967735911416,-0.10159993596660581,0.7153791979239718,-0.04953638461105366,0.05659201070296964,0.3333333333333333,-0.0215109175824952,0.06243626546311645,0.4,-0.003081525230428937,0.06612753598841976,0.5,-2
2022-11-03 15:00:00,-0.01629502572898795,0.033447684391080666,0.015437392795883338,0.0017152658662093782,-0.0008710801393727596,-0.040723981900452455,0.015679442508710777,-0.057595924739134045,-0.06218061403867384,-0.03129090832312823,,0.07480646265985563,0.07835516122290534,0.05864450513326097,,0.08089964023843875,0.09894529830039996,0.08829171091440013,,0.35,,-0.49268688095762553,,40.586797066014675,50.795521508544496,0.7672898799313905,3,11,-0.05553270259152603,-0.10289147577919634,0.009815024537561404,0.06112984822934245,-0.020075282308657485,-0.03892842193386348,-0.10691588785046724,0.06277314263011524,0.07426376440460958,-0.04289215686274517,0.0175805776475512,-0.004485981308411252,0.05244338498212144,0.012377294067434876,-0.023284313725490207,0.06417112299465236,0.1393165602703718,0.07776519441298599,0.08979763912310298,0.07528230865746552,-0.5217798861355399,0.029425744070820454,1.931064917007249,1.089967735911416,-0.10159993596660581,-0.058239734699903435,0.043361645580528865,0.0,-0.02075486626656129,0.06248086785398664,0.4,-0.007120666357544614,0.06551375622647025,0.4,-3
2022-11-04 15:00:00,-0.015873015873015765,0.07378807378807374,0.015015015015015077,0.0429000429000429,0.0,-0.00042881646655235084,0.016129032258064405,-0.04000669568128555,-0.06275535218172895,-0.030615478881869426,,0.062206099277412115,0.07787733568329457,0.05806082766282688,,0.0776977271714329,0.10086135172886872,0.08715691182375475,,0.375,,-0.4796297777003242,,46.56381486676018,51.61676646706587,1.6926984126984117,4,11,-0.01629502572898795,-0.05553270259152603,-0.10289147577919634,0.009815024537561404,0.06112984822934245,-0.0008710801393727596,-0.03892842193386348,-0.10691588785046724,0.06277314263011524,0.07426376440460958,0.015679442508710777,0.0175805776475512,-0.004485981308411252,0.05244338498212144,0.012377294067434876,0.033447684391080666,0.06417112299465236,0.1393165602703718,0.07776519441298599,0.08979763912310298,-0.49268688095762553,-0.5217798861355399,0.029425744070820454,1.931064917007249,1.089967735911416,-0.02923358139784325,0.022776684454714792,0.0,-0.036155439087032934,0.04401213801426093,0.2,-0.011597358464033553,0.06429758664047294,0.3,-4
